,work_year,experience_level,employment_type,job_title,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
530,2025,3,FT,Data Engineer,272000,US,0,US,2
531,2025,3,FT,Data Engineer,181000,US,0,US,2
532,2025,2,FT,Data Engineer,113880,US,0,US,2
533,2025,2,FT,Data Engineer,75920,US,0,US,2
534,2025,2,FT,Data Engineer,86400,LT,0,LT,2
535,2025,2,FT,Data Engineer,57600,LT,0,LT,2
536,2025,3,FT,Data Engineer,142620,US,0,US,2
537,2025,3,FT,Data Engineer,128360,US,0,US,2
538,2025,3,FT,AI Engineer,200000,US,100,US,2
539,2025,3,FT,AI Engineer,140000,US,100,US,2
540,2025,1,FT,Software Engineer,48505,LT,0,LT,2
541,2025,1,FT,Software Engineer,32336,LT,0,LT,2
542,2025,3,FT,Software Engineer,277500,US,0,US,2
543,2025,3,FT,Software Engineer,158500,US,0,US,2
544,2025,3,FT,Engineer,201600,US,0,US,2
545,2025,3,FT,Engineer,134400,US,0,US,2
546,2025,2,FT,Software Developer,137860,US,0,US,2
547,2025,2,FT,Software Developer,81094,US,0,US,2
548,2025,3,FT,Developer,184000,US,0,US,2
549,2025,3,FT,Developer,136000,US,0,US,2
550,2025,2,FT,Manager,245000,US,0,US,2
551,2025,2,FT,Manager,230000,US,0,US,2
552,2025,2,FT,Developer,170000,US,100,US,2
553,2025,2,FT,Developer,130000,US,100,US,2
554,2025,2,FT,Software Engineer,240000,US,100,US,2
555,2025,2,FT,Software Engineer,160000,US,100,US,2
556,2025,3,FT,Engineer,264500,US,0,US,2
557,2025,3,FT,Engineer,161000,US,0,US,2
559,2025,3,FT,Software Engineer,175000,US,0,US,2
560,2025,1,FT,Analyst,37974,GB,0,GB,2
561,2025,1,FT,Analyst,35443,GB,0,GB,2
562,2025,3,FT,Software Engineer,307000,US,100,US,2
563,2025,3,FT,Software Engineer,244000,US,100,US,2
564,2025,1,FT,Analyst,250000,US,0,US,2
565,2025,1,FT,Analyst,200000,US,0,US,2
566,2025,3,FT,Analyst,217500,US,100,US,2
567,2025,3,FT,Analyst,157000,US,100,US,2
568,2025,3,FT,Analyst,91746,GB,0,GB,2
569,2025,3,FT,Analyst,61164,GB,0,GB,2
570,2025,1,FT,Software Engineer,122200,US,0,US,2
571,2025,1,FT,Software Engineer,67600,US,0,US,2
572,2025,2,FT,Software Engineer,224500,US,0,US,2
573,2025,2,FT,Software Engineer,109350,US,0,US,2
574,2025,1,FT,Engineer,44210,LT,100,LT,2
575,2025,1,FT,Engineer,31578,LT,100,LT,2
576,2025,3,FT,Software Engineer,253000,US,0,US,2
577,2025,3,FT,Software Engineer,130000,US,0,US,2
578,2025,3,FT,Engineer,200000,US,0,US,2
579,2025,3,FT,Engineer,139000,US,0,US,2
580,2025,3,FT,Data Developer,190137,US,100,US,2
581,2025,3,FT,Data Developer,129639,US,100,US,2
582,2025,3,FT,Data Product Owner,170000,US,0,US,2
583,2025,3,FT,Data Product Owner,110000,US,0,US,2
584,2025,2,FT,Data Engineer,51789,LV,0,LV,2
585,2025,2,FT,Data Engineer,27789,LV,0,LV,2
586,2025,2,FT,Data Engineer,40506,GB,0,GB,2
587,2025,2,FT,Data Engineer,34810,GB,0,GB,2
588,2025,1,FT,Data Engineer,40506,GB,0,GB,2
589,2025,1,FT,Data Engineer,34810,GB,0,GB,2
590,2025,2,FT,Machine Learning Engineer,163695,US,0,US,2
591,2025,2,FT,Machine Learning Engineer,109000,US,0,US,2
592,2025,3,FT,Full Stack Engineer,180000,US,100,US,2
593,2025,3,FT,Full Stack Engineer,140000,US,100,US,2
594,2025,2,FT,Data Scientist,121971,US,0,US,2
595,2025,2,FT,Data Scientist,81307,US,0,US,2
596,2025,1,FT,Data Analyst,85000,US,0,US,2
597,2025,1,FT,Data Analyst,75000,US,0,US,2
598,2025,3,FT,Data Analyst,142166,US,0,US,2
599,2025,3,FT,Data Analyst,88854,US,0,US,2
600,2025,1,FT,Consultant,40506,GB,0,GB,2
601,2025,1,FT,Consultant,34810,GB,0,GB,2
604,2025,2,FT,Engineer,79402,GB,0,GB,2
605,2025,2,FT,Engineer,59158,GB,0,GB,2
606,2025,3,FT,Manager,221000,US,0,US,2
608,2025,2,FT,Software Engineer,200200,US,0,US,2
609,2025,2,FT,Software Engineer,169442,US,0,US,2
610,2025,2,FT,Quantitative Researcher,225000,US,0,US,2
611,2025,2,FT,Quantitative Researcher,173000,US,0,US,2
612,2025,2,FT,Software Developer,223400,US,0,US,2
613,2025,2,FT,Software Developer,96800,US,0,US,2
614,2025,2,FT,Product Manager,169426,US,0,US,2
615,2025,2,FT,Product Manager,118598,US,0,US,2
616,2025,1,FT,Other,68000,US,0,US,2
617,2025,1,FT,Other,46000,US,0,US,2
618,2025,3,FT,Data Engineer,170000,US,0,US,2
619,2025,3,FT,Data Engineer,153300,US,0,US,2
620,2025,2,FT,Data Engineer,32842,SK,0,SK,2
621,2025,2,FT,Data Engineer,20210,SK,0,SK,2
622,2025,3,FT,Data Engineer,218600,US,0,US,2
623,2025,3,FT,Data Engineer,128600,US,0,US,2
624,2025,2,FT,Manager,81936,US,0,US,2
625,2025,2,FT,Manager,81096,US,0,US,2
628,2025,1,FT,Data Analyst,80000,US,0,US,2
629,2025,1,FT,Data Analyst,65000,US,0,US,2
630,2025,2,FT,Data Analyst,101000,US,100,US,2
631,2025,2,FT,Data Analyst,64000,US,100,US,2
632,2025,3,FT,Data Scientist,162000,US,0,US,2
633,2025,3,FT,Data Scientist,97000,US,0,US,2
634,2025,2,FT,Data Governance,36000,US,0,US,2
635,2025,2,FT,Data Governance,30000,US,0,US,2
636,2025,2,FT,Associate,180000,US,0,US,2
637,2025,2,FT,Associate,153000,US,0,US,2
638,2025,3,FT,Data Architect,340900,US,0,US,2
639,2025,3,FT,Data Architect,151900,US,0,US,2
640,2025,3,FT,Data Lead,67479,GB,0,GB,2
641,2025,3,FT,Data Lead,53983,GB,0,GB,2
642,2025,1,FT,Analyst,155000,US,0,US,2
643,2025,1,FT,Analyst,114236,US,0,US,2
644,2025,2,FT,Cloud Engineer,200000,US,0,US,2
645,2025,2,FT,Cloud Engineer,137510,US,0,US,2
646,2025,2,FT,Cloud Engineer,130000,US,0,US,2
647,2025,2,FT,Cloud Engineer,92242,US,0,US,2
648,2025,2,FT,Software Engineer,170000,US,0,US,2
649,2025,2,FT,Software Engineer,140000,US,0,US,2
650,2025,3,FT,Architect,98400,US,0,US,2
651,2025,3,FT,Architect,84180,US,0,US,2
652,2025,2,FT,Developer,128600,US,0,US,2
653,2025,2,FT,Developer,90500,US,0,US,2
654,2025,2,FT,Research Engineer,250000,US,0,US,2
655,2025,2,FT,Research Engineer,180000,US,0,US,2
656,2025,3,FT,Application Developer,104000,US,100,US,2
657,2025,3,FT,Application Developer,72800,US,100,US,2
658,2025,3,FT,Data Scientist,38096,FR,0,FR,2
660,2025,3,FT,Data Scientist,160000,US,0,US,2
661,2025,3,FT,Data Scientist,140000,US,0,US,2
662,2025,3,FT,Data Scientist,150000,US,100,US,2
663,2025,3,FT,Data Scientist,113000,US,100,US,2
664,2025,2,FT,Data Specialist,85000,US,0,US,2
665,2025,2,FT,Data Specialist,75000,US,0,US,2
666,2025,3,FT,Data Product Owner,273100,US,100,US,2
667,2025,3,FT,Data Product Owner,128200,US,100,US,2
668,2025,3,FT,Software Engineer,300000,US,0,US,2
669,2025,3,FT,Software Engineer,144400,US,0,US,2
670,2025,4,FT,Head of Data,275000,US,100,US,2
671,2025,4,FT,Head of Data,230000,US,100,US,2
672,2025,3,FT,Manager,185000,US,0,US,2
674,2025,3,FT,Statistical Programmer,156900,US,0,US,2
675,2025,3,FT,Statistical Programmer,82600,US,0,US,2
676,2025,4,FT,Head of Data,151898,GB,0,GB,2
677,2025,4,FT,Head of Data,101265,GB,0,GB,2
679,2025,3,FT,Data Engineer,105063,GB,0,GB,2
680,2025,2,FT,Solutions Engineer,200000,US,0,US,2
681,2025,2,FT,Solutions Engineer,160000,US,0,US,2
682,2025,2,FT,AI Engineer,42202,AT,0,AT,2
684,2025,2,FT,AI Engineer,126582,GB,0,GB,2
685,2025,2,FT,AI Engineer,101265,GB,0,GB,2
686,2025,2,FT,AI Engineer,164556,GB,0,GB,2
687,2025,2,FT,AI Engineer,139240,GB,0,GB,2
688,2025,3,FT,AI Engineer,210000,US,0,US,2
689,2025,3,FT,AI Engineer,135000,US,0,US,2
690,2025,2,FT,AI Engineer,262000,US,0,US,2
691,2025,2,FT,AI Engineer,134000,US,0,US,2
692,2025,3,FT,AI Engineer,198000,US,100,US,2
693,2025,3,FT,AI Engineer,145000,US,100,US,2
694,2025,3,FT,Manager,370300,US,0,US,2
695,2025,3,FT,Manager,142600,US,0,US,2
698,2025,3,FT,Data Analyst,114737,US,100,US,2
699,2025,3,FT,Data Analyst,73432,US,100,US,2
700,2025,3,FT,MLOps Engineer,215000,US,0,US,2
701,2025,3,FT,MLOps Engineer,150000,US,0,US,2
702,2025,3,FT,MLOps Engineer,220000,US,0,US,2
703,2025,3,FT,MLOps Engineer,160000,US,0,US,2
704,2025,2,FT,AI Developer,294600,US,0,US,2
705,2025,2,FT,AI Developer,141400,US,0,US,2
706,2025,3,FT,Software Engineer,227500,US,100,US,2
707,2025,3,FT,Software Engineer,172500,US,100,US,2
708,2025,2,FT,Data Engineer,120000,US,100,US,2
709,2025,2,FT,Data Engineer,80000,US,100,US,2
710,2025,1,FT,Data Engineer,120000,US,100,US,2
711,2025,1,FT,Data Engineer,80000,US,100,US,2
712,2025,2,FT,Manager,217100,US,0,US,2
713,2025,2,FT,Manager,116900,US,0,US,2
714,2025,3,FT,Engineer,220000,US,0,US,2
715,2025,3,FT,Engineer,170000,US,0,US,2
716,2025,3,FT,Analyst,145000,US,0,US,2
717,2025,3,FT,Analyst,88000,US,0,US,2
720,2025,3,FT,Backend Engineer,151898,GB,100,GB,2
721,2025,3,FT,Backend Engineer,101265,GB,100,GB,2
722,2025,3,FT,Data Operations,120750,US,0,US,2
723,2025,3,FT,Data Operations,97750,US,0,US,2
724,2025,2,FT,Data Analyst,80000,CA,0,CA,2
725,2025,2,FT,Data Analyst,70000,CA,0,CA,2
726,2025,3,FT,Data Architect,280000,US,0,US,2
727,2025,3,FT,Data Architect,230000,US,0,US,2
728,2025,2,FT,Associate,219650,US,100,US,2
729,2025,2,FT,Associate,146955,US,100,US,2
730,2025,3,FT,Data Engineer,230000,US,0,US,2
731,2025,3,FT,Data Engineer,180000,US,0,US,2
732,2025,3,FT,Data Engineer,150000,US,0,US,2
733,2025,3,FT,Data Engineer,130000,US,0,US,2
734,2025,2,FT,Data Scientist,150000,US,0,US,2
735,2025,2,FT,Data Scientist,130000,US,0,US,2
736,2025,1,FT,Data Scientist,131906,US,0,US,2
737,2025,1,FT,Data Scientist,71300,US,0,US,2
738,2025,2,FT,Software Engineer,134638,US,0,US,2
739,2025,2,FT,Software Engineer,121363,US,0,US,2
740,2025,2,FT,Software Engineer,144900,US,0,US,2
741,2025,2,FT,Software Engineer,107100,US,0,US,2
742,2025,4,FT,Manager,200000,US,0,US,2
743,2025,4,FT,Manager,125000,US,0,US,2
745,2025,2,FT,Manager,125000,US,0,US,2
746,2025,1,FT,Engineer,56000,US,0,US,2
747,2025,1,FT,Engineer,48000,US,0,US,2
748,2025,3,FT,Software Engineer,165600,US,0,US,2
749,2025,3,FT,Software Engineer,104550,US,0,US,2
750,2025,2,FT,Engineering Manager,170000,US,100,US,2
751,2025,2,FT,Engineering Manager,140000,US,100,US,2
752,2025,3,FT,Manager,151435,US,100,US,2
753,2025,3,FT,Manager,112174,US,100,US,2
754,2025,2,FT,Manager,250000,US,100,US,2
755,2025,2,FT,Manager,124000,US,100,US,2
756,2025,2,FT,Manager,130000,US,0,US,2
757,2025,2,FT,Manager,110000,US,0,US,2
760,2025,3,FT,Engineer,203000,US,0,US,2
761,2025,3,FT,Engineer,101000,US,0,US,2
762,2025,3,FT,Analyst,120000,US,0,US,2
764,2025,1,FT,Analyst,95000,US,0,US,2
765,2025,1,FT,Analyst,80000,US,0,US,2
766,2025,2,FT,Engineer,49263,AT,0,AT,2
768,2025,2,FT,Data Engineer,127269,US,0,US,2
769,2025,2,FT,Data Engineer,84846,US,0,US,2
770,2025,3,FT,Data Engineer,207000,US,0,US,2
771,2025,3,FT,Data Engineer,111400,US,0,US,2
772,2025,2,FT,Data Engineer,175400,US,0,US,2
773,2025,2,FT,Data Engineer,106300,US,0,US,2
774,2025,3,FT,Data Engineer,140000,US,0,US,2
775,2025,3,FT,Data Engineer,105000,US,0,US,2
776,2025,3,FT,Solutions Architect,164663,US,0,US,2
777,2025,3,FT,Solutions Architect,82331,US,0,US,2
778,2025,3,FT,Research Engineer,164663,US,0,US,2
779,2025,3,FT,Research Engineer,82331,US,0,US,2
780,2025,2,FT,BI Developer,130000,US,0,US,2
781,2025,2,FT,BI Developer,103000,US,0,US,2
782,2025,3,FT,Software Engineer,287500,US,0,US,2
783,2025,3,FT,Software Engineer,148000,US,0,US,2
784,2025,3,FT,Data Analyst,50000,US,0,US,2
785,2025,3,FT,Data Analyst,35000,US,0,US,2
786,2025,1,FT,Data Analyst,140000,US,0,US,2
787,2025,1,FT,Data Analyst,112000,US,0,US,2
788,2025,1,FT,Data Analyst,125000,US,0,US,2
789,2025,1,FT,Data Analyst,97009,US,0,US,2
790,2025,3,FT,Software Engineer,356500,US,0,US,2
792,2025,3,FT,Engineer,356500,US,0,US,2
793,2025,3,FT,Engineer,184000,US,0,US,2
794,2025,3,FT,Solutions Architect,235750,US,0,US,2
795,2025,3,FT,Solutions Architect,120000,US,0,US,2
796,2025,3,FT,Data Architect,178900,US,100,US,2
797,2025,3,FT,Data Architect,96300,US,100,US,2
798,2025,2,FT,Manager,171800,CA,0,CA,2
799,2025,2,FT,Manager,103000,CA,0,CA,2
800,2025,3,FT,Associate,137000,CA,0,CA,2
801,2025,3,FT,Associate,82300,CA,0,CA,2
804,2025,3,FT,Manager,240300,US,0,US,2
805,2025,3,FT,Manager,175500,US,0,US,2
806,2025,3,FT,Data Engineer,185000,US,0,US,2
808,2025,2,FT,Data Engineer,160000,US,0,US,2
809,2025,2,FT,Data Engineer,130000,US,0,US,2
810,2025,2,FT,Data Engineer,125000,US,0,US,2
811,2025,2,FT,Data Engineer,100000,US,0,US,2
812,2025,2,FT,Data Engineer,153500,US,0,US,2
813,2025,2,FT,Data Engineer,104600,US,0,US,2
814,2025,3,FT,Data Engineer,200700,US,0,US,2
815,2025,3,FT,Data Engineer,175800,US,0,US,2
816,2025,3,FT,Data Engineer,197400,US,0,US,2
817,2025,3,FT,Data Engineer,144200,US,0,US,2
820,2025,3,FT,Data Engineer,183900,US,100,US,2
821,2025,3,FT,Data Engineer,122600,US,100,US,2
822,2025,2,FT,Data Engineer,220700,US,0,US,2
823,2025,2,FT,Data Engineer,175800,US,0,US,2
824,2025,2,FT,Data Engineer,165600,US,0,US,2
825,2025,2,FT,Data Engineer,145100,US,0,US,2
828,2025,3,FT,Software Engineer,276100,US,0,US,2
829,2025,3,FT,Software Engineer,200800,US,0,US,2
830,2025,3,FT,Data Scientist,175400,US,0,US,2
831,2025,3,FT,Data Scientist,101800,US,0,US,2
832,2025,3,FT,Data Scientist,178900,US,100,US,2
833,2025,3,FT,Data Scientist,96300,US,100,US,2
834,2025,3,FT,Analyst,161100,US,0,US,2
835,2025,3,FT,Analyst,117100,US,0,US,2
836,2025,3,FT,Data Analyst,82000,US,0,US,2
837,2025,3,FT,Data Analyst,70000,US,0,US,2
838,2025,3,FT,Data Analyst,203000,US,0,US,2
839,2025,3,FT,Data Analyst,113000,US,0,US,2
840,2025,1,FT,Data Analyst,83000,US,0,US,2
841,2025,1,FT,Data Analyst,62400,US,0,US,2
842,2025,3,FT,Manager,145000,US,100,US,2
843,2025,3,FT,Manager,115000,US,100,US,2
844,2025,3,FT,Analyst,115000,US,100,US,2
845,2025,3,FT,Analyst,90000,US,100,US,2
846,2025,3,FT,Software Engineer,286600,US,0,US,2
847,2025,3,FT,Software Engineer,153600,US,0,US,2
848,2025,3,FT,Analyst,108750,US,100,US,2
849,2025,3,FT,Analyst,74500,US,100,US,2
850,2025,2,FT,Analytics Engineer,210000,US,0,US,2
851,2025,2,FT,Analytics Engineer,168000,US,0,US,2
852,2025,3,FT,Data Lead,145000,US,0,US,2
853,2025,3,FT,Data Lead,115000,US,0,US,2
854,2025,3,FT,Machine Learning Engineer,202750,US,0,US,2
855,2025,3,FT,Machine Learning Engineer,139800,US,0,US,2
856,2025,3,FT,Software Engineer,334600,US,0,US,2
857,2025,3,FT,Software Engineer,167300,US,0,US,2
858,2025,3,FT,Machine Learning Engineer,257200,US,0,US,2
859,2025,3,FT,Machine Learning Engineer,204900,US,0,US,2
861,2025,3,FT,Analyst,70000,US,0,US,2
862,2025,2,FT,Product Manager,197200,US,100,US,2
863,2025,2,FT,Product Manager,144000,US,100,US,2
864,2025,2,FT,Research Scientist,97800,US,100,US,2
865,2025,2,FT,Research Scientist,71100,US,100,US,2
866,2025,3,FT,Business Analyst,124400,US,0,US,2
867,2025,3,FT,Business Analyst,99100,US,0,US,2
870,2025,2,FT,Manager,197200,US,100,US,2
871,2025,2,FT,Manager,144000,US,100,US,2
872,2025,2,FT,Manager,180800,US,0,US,2
873,2025,2,FT,Manager,158400,US,0,US,2
880,2025,2,FT,Software Engineer,224900,US,0,US,2
881,2025,2,FT,Software Engineer,167700,US,0,US,2
882,2025,1,FT,Analyst,100000,US,0,US,2
884,2025,2,FT,Associate,281300,US,0,US,2
885,2025,2,FT,Associate,205400,US,0,US,2
886,2025,3,FT,Data Analyst,126000,US,100,US,2
887,2025,3,FT,Data Analyst,82000,US,100,US,2
888,2025,1,FT,Data Analyst,106000,US,100,US,2
889,2025,1,FT,Data Analyst,66000,US,100,US,2
890,2025,2,FT,Software Development Engineer,162240,US,0,US,2
891,2025,2,FT,Software Development Engineer,97344,US,0,US,2
892,2025,2,FT,Data Management Analyst,130600,US,0,US,2
893,2025,2,FT,Data Management Analyst,70600,US,0,US,2
894,2025,2,FT,Associate,200714,CA,0,CA,2
895,2025,2,FT,Associate,56428,CA,0,CA,2
896,2025,3,FT,Machine Learning Engineer,244000,US,100,US,2
897,2025,3,FT,Machine Learning Engineer,207000,US,100,US,2
898,2025,3,FT,Product Manager,214500,US,100,US,2
899,2025,3,FT,Product Manager,156000,US,100,US,2
900,2025,3,FT,Machine Learning Engineer,250000,GB,0,GB,2
901,2025,3,FT,Machine Learning Engineer,160000,GB,0,GB,2
902,2025,3,FT,Data Engineer,249000,US,0,US,2
903,2025,3,FT,Data Engineer,203000,US,0,US,2
904,2025,3,FT,Data Engineer,300800,US,0,US,2
905,2025,3,FT,Data Engineer,196200,US,0,US,2
906,2025,1,FT,Data Engineer,140000,US,0,US,2
907,2025,1,FT,Data Engineer,115000,US,0,US,2
908,2025,3,FT,Data Engineer,134522,US,100,US,2
909,2025,3,FT,Data Engineer,75504,US,100,US,2
910,2025,3,FT,Data Engineer,161881,US,100,US,2
911,2025,3,FT,Data Engineer,92144,US,100,US,2
912,2025,3,FT,Data Engineer,196700,US,0,US,2
913,2025,3,FT,Data Engineer,95300,US,0,US,2
914,2025,2,FT,Data Scientist,240000,US,0,US,2
916,2025,3,FT,Data Scientist,242000,CA,0,CA,2
917,2025,3,FT,Data Scientist,170000,CA,0,CA,2
918,2025,2,FT,Manager,345000,US,0,US,2
919,2025,2,FT,Manager,270000,US,0,US,2
920,2025,2,FT,Applied Scientist,223400,US,0,US,3
921,2025,2,FT,Applied Scientist,136000,US,0,US,3
923,2025,2,FT,Data Engineer,85600,US,0,US,2
924,2025,3,FT,Software Engineer,218900,US,100,US,2
925,2025,3,FT,Software Engineer,186005,US,100,US,2
926,2025,3,FT,Software Engineer,191000,CA,100,CA,2
928,2025,3,FT,Software Engineer,273000,US,0,US,2
929,2025,3,FT,Software Engineer,171000,US,0,US,2
930,2025,2,FT,Systems Engineer,146835,GB,0,GB,2
931,2025,2,FT,Systems Engineer,97974,GB,0,GB,2
932,2025,2,FT,Software Engineer,160000,CA,100,CA,2
933,2025,2,FT,Software Engineer,119000,CA,100,CA,2
934,2025,3,FT,Software Engineer,500000,US,0,US,2
935,2025,3,FT,Software Engineer,100000,US,0,US,2
936,2025,3,FT,Engineer,146835,GB,0,GB,2
937,2025,3,FT,Engineer,97974,GB,0,GB,2
938,2025,3,FT,Solutions Architect,246100,CA,0,CA,2
939,2025,3,FT,Solutions Architect,160500,CA,0,CA,2
940,2025,3,FT,Software Engineer,250800,US,0,US,2
941,2025,3,FT,Software Engineer,167200,US,0,US,2
945,2025,3,FT,Machine Learning Engineer,149800,US,100,US,2
946,2025,2,FT,Software Engineer,349000,US,0,US,2
947,2025,2,FT,Software Engineer,248000,US,0,US,2
948,2025,3,FT,Software Engineer,220881,US,100,US,2
949,2025,3,FT,Software Engineer,151535,US,100,US,2
950,2025,3,FT,Architect,270536,US,0,US,2
951,2025,3,FT,Architect,174557,US,0,US,2
952,2025,2,FT,Engineering Manager,250000,US,0,US,2
953,2025,2,FT,Engineering Manager,150000,US,0,US,2
954,2025,3,FT,Solutions Engineer,190000,US,0,US,2
955,2025,3,FT,Solutions Engineer,170000,US,0,US,2
958,2025,3,FT,Full Stack Developer,177100,US,0,US,2
959,2025,3,FT,Full Stack Developer,128800,US,0,US,2
960,2025,2,FT,Associate,217857,CA,0,CA,2
961,2025,2,FT,Associate,63571,CA,0,CA,2
963,2025,3,FT,Software Engineer,122500,US,0,US,2
964,2025,3,FT,Product Analyst,143037,GB,0,GB,2
965,2025,3,FT,Product Analyst,88607,GB,0,GB,2
966,2025,2,FT,Software Engineer,227000,US,100,US,2
967,2025,2,FT,Software Engineer,151000,US,100,US,2
968,2025,2,FT,Software Engineer,175000,US,0,US,2
969,2025,2,FT,Software Engineer,145000,US,0,US,2
970,2025,2,FT,Analyst,138100,SG,100,SG,2
972,2025,1,FT,Analyst,78000,US,0,US,2
974,2025,3,FT,Machine Learning Engineer,209000,US,100,US,2
975,2025,3,FT,Machine Learning Engineer,188000,US,100,US,2
976,2025,3,FT,Software Engineer,170000,CA,0,CA,2
977,2025,3,FT,Software Engineer,149000,CA,0,CA,2
978,2025,3,FT,Engineer,145000,US,0,US,2
979,2025,3,FT,Engineer,119000,US,0,US,2
980,2025,3,FT,Research Scientist,300000,US,0,US,2
981,2025,3,FT,Research Scientist,161000,US,0,US,2
982,2025,4,FT,Executive,145000,US,0,US,2
983,2025,4,FT,Executive,115000,US,0,US,2
984,2025,2,FT,Manager,261000,US,0,US,2
985,2025,2,FT,Manager,174000,US,0,US,2
986,2025,3,FT,Engineer,225000,US,0,US,2
988,2025,2,FT,Systems Engineer,231000,US,0,US,2
989,2025,2,FT,Systems Engineer,124000,US,0,US,2
990,2025,3,FT,Engineer,231000,US,0,US,2
991,2025,3,FT,Engineer,154000,US,0,US,2
992,2025,2,FT,Software Engineer,165000,US,0,US,2
993,2025,2,FT,Software Engineer,132000,US,0,US,2
994,2025,2,FT,Manager,145000,CA,100,CA,2
995,2025,2,FT,Manager,115000,CA,100,CA,2
996,2025,2,FT,Engineer,244000,US,0,US,2
997,2025,2,FT,Engineer,141000,US,0,US,2
998,2025,2,FT,Engineer,405000,US,0,US,2
999,2025,2,FT,Engineer,300000,US,0,US,2
1000,2025,3,FT,Data Engineer,126582,GB,0,GB,2
1001,2025,3,FT,Data Engineer,53797,GB,0,GB,2
1002,2025,1,FT,Analytics Engineer,97727,CH,0,CH,2
1004,2025,3,FT,Data Architect,218657,US,100,US,2
1005,2025,3,FT,Data Architect,149084,US,100,US,2
1006,2025,3,FT,Engineer,283975,US,100,US,2
1007,2025,3,FT,Engineer,212000,US,100,US,2
1008,2025,2,FT,Analyst,131000,CA,100,CA,2
1009,2025,2,FT,Analyst,87000,CA,100,CA,2
1010,2025,3,FT,Software Engineer,285000,US,0,US,2
1012,2025,3,FT,Systems Engineer,235000,US,100,US,2
1013,2025,3,FT,Systems Engineer,146300,US,100,US,2
1014,2025,3,FT,AI Architect,400000,US,0,US,2
1015,2025,3,FT,AI Architect,170000,US,0,US,2
1016,2025,3,FT,Engineer,178100,US,0,US,2
1017,2025,3,FT,Engineer,79800,US,0,US,2
1018,2025,1,FT,Data Analyst,59493,GB,0,GB,2
1019,2025,1,FT,Data Analyst,37974,GB,0,GB,2
1020,2025,1,FT,Data Analyst,158800,AU,0,AU,2
1021,2025,1,FT,Data Analyst,139200,AU,0,AU,2
1022,2025,3,FT,Data Engineer,57894,FR,0,FR,2
1023,2025,3,FT,Data Engineer,42105,FR,0,FR,2
1024,2025,3,FT,Business Intelligence Developer,154356,US,100,US,2
1025,2025,3,FT,Business Intelligence Developer,115481,US,100,US,2
1026,2025,2,FT,Prompt Engineer,132225,US,0,US,2
1027,2025,2,FT,Prompt Engineer,98400,US,0,US,2
1028,2025,2,FT,Prompt Engineer,150000,US,0,US,2
1029,2025,2,FT,Prompt Engineer,130000,US,0,US,2
1032,2025,3,FT,Software Engineer,280000,US,0,US,2
1034,2025,3,FT,Data Governance Analyst,149820,US,0,US,2
1035,2025,3,FT,Data Governance Analyst,89180,US,0,US,2
1036,2025,2,FT,Software Engineer,286000,CA,0,CA,2
1037,2025,2,FT,Software Engineer,158000,CA,0,CA,2
1038,2025,3,FT,AI Engineer,215000,US,0,US,2
1039,2025,3,FT,AI Engineer,175000,US,0,US,2
1040,2025,2,FT,AI Engineer,200000,US,100,US,2
1041,2025,2,FT,AI Engineer,100000,US,100,US,2
1042,2025,2,FT,Manager,115824,US,0,US,2
1043,2025,2,FT,Manager,77216,US,0,US,2
1045,2025,3,FT,Software Engineer,157000,US,0,US,2
1046,2025,2,FT,Analytics Engineer,150000,US,100,US,2
1047,2025,2,FT,Analytics Engineer,110000,US,100,US,2
1048,2025,3,FT,Data Scientist,215000,US,0,US,2
1049,2025,3,FT,Data Scientist,175000,US,0,US,2
1050,2025,2,FT,Software Engineer,195000,US,0,US,2
1051,2025,2,FT,Software Engineer,155000,US,0,US,2
1052,2025,1,FT,Other,21006,FR,0,FR,2
1053,2025,1,FT,Other,18644,FR,0,FR,2
1054,2025,3,FT,Technical Lead,170000,US,100,US,2
1055,2025,3,FT,Technical Lead,140000,US,100,US,2
1059,2025,3,FT,Machine Learning Engineer,130000,US,100,US,2
1060,2025,3,FT,Backend Engineer,280000,US,0,US,2
1061,2025,3,FT,Backend Engineer,180000,US,0,US,2
1062,2025,3,FT,Data Engineer,149183,US,100,US,2
1063,2025,3,FT,Data Engineer,108497,US,100,US,2
1064,2025,1,PT,Data Scientist,66315,NL,0,NL,2
1065,2025,1,PT,Data Scientist,40067,NL,0,NL,2
1066,2025,2,FT,Data Scientist,135000,US,0,US,2
1067,2025,2,FT,Data Scientist,85000,US,0,US,2
1068,2025,3,FT,Research Engineer,203000,US,0,US,2
1069,2025,3,FT,Research Engineer,101000,US,0,US,2
1070,2025,2,FT,Data Management Specialist,119600,US,0,US,2
